back_control_bucket_min,back_control_lower_sec,back_control_upper_sec,clinch_bucket_min,clinch_lower_sec,clinch_upper_sec,distance_bucket_min,distance_lower_sec,distance_upper_sec,fight_id,fighter_id,ground_bucket_min,ground_control_bucket_min,ground_control_lower_sec,ground_control_upper_sec,ground_lower_sec,ground_upper_sec,guard_control_bucket_min,guard_control_lower_sec,guard_control_upper_sec,half_guard_control_bucket_min,half_guard_control_lower_sec,half_guard_control_upper_sec,misc_ground_control_bucket_min,misc_ground_control_lower_sec,misc_ground_control_upper_sec,mount_control_bucket_min,mount_control_lower_sec,mount_control_upper_sec,neutral_bucket_min,neutral_lower_sec,neutral_upper_sec,round,side_control_bucket_min,side_control_lower_sec,side_control_upper_sec,standing_bucket_min,standing_lower_sec,standing_upper_sec,standups
0,0,59,1,60,119,2,120,179,d81c7ccd-cdba-5aa9-926e-821e2bb86c76,2d363be8-949d-57d0-868a-972ffae815ec,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,2
0,0,59,1,60,119,1,60,119,d81c7ccd-cdba-5aa9-926e-821e2bb86c76,2d363be8-949d-57d0-868a-972ffae815ec,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,2
0,0,59,0,0,59,4,240,299,d81c7ccd-cdba-5aa9-926e-821e2bb86c76,43a3f3ed-4d6e-52fa-aaf8-ebda04712200,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,1,60,119,2,120,179,d81c7ccd-cdba-5aa9-926e-821e2bb86c76,43a3f3ed-4d6e-52fa-aaf8-ebda04712200,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,0
0,0,59,1,60,119,1,60,119,d81c7ccd-cdba-5aa9-926e-821e2bb86c76,43a3f3ed-4d6e-52fa-aaf8-ebda04712200,1,1,60,119,60,119,1,60,119,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,0
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,4bf18f25-a00f-591a-94d5-2bcc0515f683,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,4bf18f25-a00f-591a-94d5-2bcc0515f683,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,4bf18f25-a00f-591a-94d5-2bcc0515f683,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,5a7021f5-656f-5f9c-a291-369a560b7cce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,5a7021f5-656f-5f9c-a291-369a560b7cce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,d825338d-328c-5831-8e1b-f84676911e4b,5a7021f5-656f-5f9c-a291-369a560b7cce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,8a8bd2a8-250a-5172-97a5-9b64232f6046,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,8a8bd2a8-250a-5172-97a5-9b64232f6046,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,8a8bd2a8-250a-5172-97a5-9b64232f6046,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,d439b6b6-cb49-5b9a-9e6b-26549eaa1006,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,d439b6b6-cb49-5b9a-9e6b-26549eaa1006,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,d83ab261-bd14-562e-90b8-83ca6863b45b,d439b6b6-cb49-5b9a-9e6b-26549eaa1006,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,4,240,299,d8597847-d2a6-548c-aa28-368c9f46b55c,3dd00435-3d5c-5b12-804c-bb4340d4d8b0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,d8597847-d2a6-548c-aa28-368c9f46b55c,3dd00435-3d5c-5b12-804c-bb4340d4d8b0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,d8597847-d2a6-548c-aa28-368c9f46b55c,3dd00435-3d5c-5b12-804c-bb4340d4d8b0,,1,60,119,,,1,60,119,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,d8597847-d2a6-548c-aa28-368c9f46b55c,8584647e-2c51-53b0-b482-19803dfa964f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,d8597847-d2a6-548c-aa28-368c9f46b55c,8584647e-2c51-53b0-b482-19803dfa964f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,d8597847-d2a6-548c-aa28-368c9f46b55c,8584647e-2c51-53b0-b482-19803dfa964f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,
0,0,59,0,0,59,3,180,239,d85d100b-7107-5df6-b5ad-0dc004c01250,c28a6f50-d977-5469-9993-68ad6bcd6691,,1,60,119,,,0,0,59,0,0,59,1,60,119,0,0,59,3,180,239,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,d85d100b-7107-5df6-b5ad-0dc004c01250,c28a6f50-d977-5469-9993-68ad6bcd6691,,3,180,239,,,0,0,59,1,60,119,1,60,119,0,0,59,1,60,119,2,0,0,59,1,60,119,
1,60,119,0,0,59,0,0,59,d85d100b-7107-5df6-b5ad-0dc004c01250,c28a6f50-d977-5469-9993-68ad6bcd6691,,4,240,299,,,0,0,59,0,0,59,1,60,119,0,0,59,0,0,59,3,0,0,59,0,0,59,
0,0,59,0,0,59,3,180,239,d85d100b-7107-5df6-b5ad-0dc004c01250,cc49d8ab-8be6-5540-bdf9-bdbb67702252,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,d85d100b-7107-5df6-b5ad-0dc004c01250,cc49d8ab-8be6-5540-bdf9-bdbb67702252,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,d85d100b-7107-5df6-b5ad-0dc004c01250,cc49d8ab-8be6-5540-bdf9-bdbb67702252,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,d86eb1fc-c983-5f82-ba0a-b61024bfb977,5d1962a3-cbcb-53d5-8b08-ced45fb44813,3,0,0,59,180,239,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,1
0,0,59,0,0,59,5,300,359,d86eb1fc-c983-5f82-ba0a-b61024bfb977,5d1962a3-cbcb-53d5-8b08-ced45fb44813,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,0
0,0,59,0,0,59,3,180,239,d86eb1fc-c983-5f82-ba0a-b61024bfb977,5d1962a3-cbcb-53d5-8b08-ced45fb44813,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,1
0,0,59,0,0,59,1,60,119,d86eb1fc-c983-5f82-ba0a-b61024bfb977,b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,3,3,180,239,180,239,1,60,119,0,0,59,0,0,59,1,60,119,1,60,119,1,0,0,59,1,60,119,0
0,0,59,0,0,59,5,300,359,d86eb1fc-c983-5f82-ba0a-b61024bfb977,b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,0
0,0,59,0,0,59,3,180,239,d86eb1fc-c983-5f82-ba0a-b61024bfb977,b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,1,1,60,119,60,119,1,60,119,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,0
0,0,59,0,0,59,1,60,119,d876a7c4-5067-5bf5-a0bf-8ddb8f43b54c,1dfd7955-38fc-5d6c-93f4-1e311fc11e91,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,0
0,0,59,0,0,59,1,60,119,d876a7c4-5067-5bf5-a0bf-8ddb8f43b54c,f6c92152-c473-5afe-b960-42ed91b89090,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,0
0,0,59,1,60,119,1,60,119,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,1,60,119,0,0,59,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,
0,0,59,1,60,119,1,60,119,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,5116b852-9574-567a-b554-92d7b2adc276,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,1,60,119,0,0,59,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,5116b852-9574-567a-b554-92d7b2adc276,,2,120,179,,,0,0,59,0,0,59,1,60,119,0,0,59,0,0,59,2,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d889c4ae-fdbb-58a5-966c-f3f379d70c9f,5116b852-9574-567a-b554-92d7b2adc276,,4,240,299,,,0,0,59,1,60,119,1,60,119,0,0,59,0,0,59,3,0,0,59,0,0,59,
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,39eab663-61a2-50da-833a-ed7a974cac05,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,39eab663-61a2-50da-833a-ed7a974cac05,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,39eab663-61a2-50da-833a-ed7a974cac05,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,3b58359d-f0dc-5f20-8e7f-a3076f254f9e,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,3b58359d-f0dc-5f20-8e7f-a3076f254f9e,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,d8a8d44a-ac40-5ae3-a83d-940c074f43ab,3b58359d-f0dc-5f20-8e7f-a3076f254f9e,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,1,60,119,1,60,119,d8add5ee-066d-5293-889c-92c069551d0d,21a307bc-c48f-5950-9da4-c0fe6097bdff,,1,60,119,,,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,0,0,59,3,180,239,d8add5ee-066d-5293-889c-92c069551d0d,21a307bc-c48f-5950-9da4-c0fe6097bdff,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
0,0,59,1,60,119,1,60,119,d8add5ee-066d-5293-889c-92c069551d0d,21a307bc-c48f-5950-9da4-c0fe6097bdff,,2,120,179,,,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,3,0,0,59,2,120,179,
0,0,59,1,60,119,1,60,119,d8add5ee-066d-5293-889c-92c069551d0d,485d5a1c-9602-5b29-8928-e3a21cbe1cb2,,1,60,119,,,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,0,0,59,3,180,239,d8add5ee-066d-5293-889c-92c069551d0d,485d5a1c-9602-5b29-8928-e3a21cbe1cb2,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
0,0,59,1,60,119,1,60,119,d8add5ee-066d-5293-889c-92c069551d0d,485d5a1c-9602-5b29-8928-e3a21cbe1cb2,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,d8c9b134-c6c0-523a-9f46-0822f0d35cb5,6d84aaad-b600-5831-a720-889331097e4a,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,1,60,119,3,180,239,0
0,0,59,0,0,59,1,60,119,d8c9b134-c6c0-523a-9f46-0822f0d35cb5,6d84aaad-b600-5831-a720-889331097e4a,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,0
0,0,59,0,0,59,2,120,179,d8c9b134-c6c0-523a-9f46-0822f0d35cb5,812bc54d-0c44-514d-927a-50e40cee903f,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,0
0,0,59,0,0,59,1,60,119,d8c9b134-c6c0-523a-9f46-0822f0d35cb5,812bc54d-0c44-514d-927a-50e40cee903f,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,0
0,0,59,0,0,59,2,120,179,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,6ed96818-398a-5bc0-81dc-f52f67b90159,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,6ed96818-398a-5bc0-81dc-f52f67b90159,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,6ed96818-398a-5bc0-81dc-f52f67b90159,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,
0,0,59,0,0,59,2,120,179,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,8c397c10-0858-5442-9662-660805d4877d,,2,120,179,,,1,60,119,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,8c397c10-0858-5442-9662-660805d4877d,,2,120,179,,,1,60,119,0,0,59,1,60,119,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,d8cb95fe-a619-5a90-8761-1aeb03fcdff9,8c397c10-0858-5442-9662-660805d4877d,,2,120,179,,,0,0,59,2,120,179,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,
0,0,59,0,0,59,4,240,299,d8cbfc11-5f25-5b66-9950-65872d80d98a,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,1,60,119,1,60,119,d8cbfc11-5f25-5b66-9950-65872d80d98a,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,3,180,239,0
0,0,59,1,60,119,3,180,239,d8cbfc11-5f25-5b66-9950-65872d80d98a,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,d8cbfc11-5f25-5b66-9950-65872d80d98a,3f44460f-c97e-5ba5-88bf-7f50448a7867,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,1,60,119,1,60,119,d8cbfc11-5f25-5b66-9950-65872d80d98a,3f44460f-c97e-5ba5-88bf-7f50448a7867,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,3,180,239,0
0,0,59,1,60,119,3,180,239,d8cbfc11-5f25-5b66-9950-65872d80d98a,3f44460f-c97e-5ba5-88bf-7f50448a7867,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,0,0,59,3,180,239,d8dd4db8-e6a4-5168-a8ac-f23d9b9a8f5f,1dfd7955-38fc-5d6c-93f4-1e311fc11e91,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,1
0,0,59,0,0,59,3,180,239,d8dd4db8-e6a4-5168-a8ac-f23d9b9a8f5f,fc0a96e2-16d7-5b5b-b5ea-6a871b457bce,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,0
0,0,59,0,0,59,1,60,119,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,a8c2cbc6-6b38-523a-bc61-72360e382ec1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,
0,0,59,0,0,59,4,240,299,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,a8c2cbc6-6b38-523a-bc61-72360e382ec1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,5,300,359,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,a8c2cbc6-6b38-523a-bc61-72360e382ec1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,1,60,119,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,eb37264b-8c6e-565a-b78c-e01f0e716c05,,2,120,179,,,2,120,179,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,
0,0,59,0,0,59,4,240,299,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,eb37264b-8c6e-565a-b78c-e01f0e716c05,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,5,300,359,d8f0773d-9033-5b80-8a1a-fd2dbc1b41c2,eb37264b-8c6e-565a-b78c-e01f0e716c05,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,2,120,179,d8f87479-033c-5577-a104-1a08177b5abd,27c2b025-623d-5a69-af04-5aaf96ee45b6,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,d8f87479-033c-5577-a104-1a08177b5abd,3dcbd354-b4d9-5dd7-9d0f-a493fe4db3ba,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,1,60,119,d8f8a070-4893-541e-b49f-7de80e863e9d,1319af04-49f6-5d34-b56b-2970b215a1a6,3,3,180,239,180,239,1,60,119,0,0,59,1,60,119,0,0,59,1,60,119,1,0,0,59,1,60,119,0
0,0,59,0,0,59,4,240,299,d8f8a070-4893-541e-b49f-7de80e863e9d,1319af04-49f6-5d34-b56b-2970b215a1a6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,0,0,59,1,60,119,d8f8a070-4893-541e-b49f-7de80e863e9d,1319af04-49f6-5d34-b56b-2970b215a1a6,2,1,60,119,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,0
0,0,59,0,0,59,1,60,119,d8f8a070-4893-541e-b49f-7de80e863e9d,ec1a7507-896b-5d91-a364-328a424f55e3,3,0,0,59,180,239,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,1
0,0,59,0,0,59,4,240,299,d8f8a070-4893-541e-b49f-7de80e863e9d,ec1a7507-896b-5d91-a364-328a424f55e3,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,1
0,0,59,0,0,59,1,60,119,d8f8a070-4893-541e-b49f-7de80e863e9d,ec1a7507-896b-5d91-a364-328a424f55e3,2,1,60,119,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,2
,,,,,,,,,d901d832-3355-5298-ad2f-f02d5dda3af8,8e31bbd0-47cb-5c77-b874-ee69d9f4243e,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d901d832-3355-5298-ad2f-f02d5dda3af8,fdb1854e-5c78-53ca-8199-64d6ebd6c59c,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d91c65a3-d98e-5d85-bdf1-f5a152e62383,1b0d0041-7345-5be2-af71-1b352ec8d64b,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d91c65a3-d98e-5d85-bdf1-f5a152e62383,aaade3f9-d084-5b0c-a95c-7207e8cd6f9a,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
0,0,59,0,0,59,1,60,119,d92e7473-076f-599e-93e6-439f396b2459,93ca6fca-a4ad-564f-90f2-472d4f531771,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,
0,0,59,0,0,59,1,60,119,d92e7473-076f-599e-93e6-439f396b2459,d97fa8a4-8c79-5691-9955-9974e9dbdc75,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,
0,0,59,1,60,119,3,180,239,d9323e94-20d0-5906-a1c8-fff518cddef7,5f205245-397e-545d-a138-643844f7f907,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,0
0,0,59,0,0,59,0,0,59,d9323e94-20d0-5906-a1c8-fff518cddef7,5f205245-397e-545d-a138-643844f7f907,3,2,120,179,180,239,1,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,1,60,119,0
0,0,59,0,0,59,0,0,59,d9323e94-20d0-5906-a1c8-fff518cddef7,5f205245-397e-545d-a138-643844f7f907,4,1,60,119,240,299,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,1
0,0,59,1,60,119,3,180,239,d9323e94-20d0-5906-a1c8-fff518cddef7,efe6022d-1e58-5cc3-8909-738d540c7c22,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,1
0,0,59,0,0,59,0,0,59,d9323e94-20d0-5906-a1c8-fff518cddef7,efe6022d-1e58-5cc3-8909-738d540c7c22,3,1,60,119,180,239,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,1,60,119,0
0,0,59,0,0,59,0,0,59,d9323e94-20d0-5906-a1c8-fff518cddef7,efe6022d-1e58-5cc3-8909-738d540c7c22,4,2,120,179,240,299,0,0,59,1,60,119,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,0
,,,,,,,,,d9362684-ea7c-5773-b03f-8f9b25e42104,74693ae1-8034-5fd8-a7c1-28e574c14c69,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,d9362684-ea7c-5773-b03f-8f9b25e42104,ce62df38-bb7d-5047-be45-7249ca63c705,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
0,0,59,0,0,59,3,180,239,d93a1cf8-df04-5bb7-b07a-1f81cdfc8db1,2d363be8-949d-57d0-868a-972ffae815ec,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,d93a1cf8-df04-5bb7-b07a-1f81cdfc8db1,c29ab477-a732-513c-838a-6fdb920fdfb1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,d94c3ab9-a17a-529b-81bf-9e6342503793,839c9520-1da5-58b1-91e6-63f75eab249d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,0
0,0,59,0,0,59,2,120,179,d94c3ab9-a17a-529b-81bf-9e6342503793,c32e7919-8c4b-52de-82c6-0fa517b3d76f,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,0
0,0,59,1,60,119,4,240,299,d952d321-073b-5f07-8d3f-6edaaed06b67,3461a951-3d9a-5561-a2de-bb4492d03ac6,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,
0,0,59,1,60,119,1,60,119,d952d321-073b-5f07-8d3f-6edaaed06b67,3461a951-3d9a-5561-a2de-bb4492d03ac6,,1,60,119,,,0,0,59,1,60,119,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d952d321-073b-5f07-8d3f-6edaaed06b67,3461a951-3d9a-5561-a2de-bb4492d03ac6,,4,240,299,,,0,0,59,2,120,179,0,0,59,0,0,59,0,0,59,3,0,0,59,1,60,119,
0,0,59,1,60,119,4,240,299,d952d321-073b-5f07-8d3f-6edaaed06b67,715d1962-84dc-55ca-a9d0-20e01998518b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,
0,0,59,1,60,119,1,60,119,d952d321-073b-5f07-8d3f-6edaaed06b67,715d1962-84dc-55ca-a9d0-20e01998518b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,d952d321-073b-5f07-8d3f-6edaaed06b67,715d1962-84dc-55ca-a9d0-20e01998518b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,1,60,119,
