external_fighter_url,external_fighter_name,external_birth_date,canonical_fighter_id,canonical_name,canonical_dob,match_method,review_status,match_confidence
/fighter/Chang-Ho-Lee-258443,Chang Ho Lee,1994-05-09,59e174d8-565a-51a9-adb5-4e4e517c3a8a,ChangHo Lee,1994-05-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Munah-Holland-69700,Munah Holland,1974-11-02,,,,,unmatched_exact_name,
/fighter/Wusaierbabai-Aiyiken-357707,Wusaierbabai Aiyiken,,,,,,unmatched_exact_name,
/fighter/Eugenio-Diaz-Tan-106779,Eugenio Diaz Tan,,,,,,unmatched_exact_name,
/fighter/Mohammad-Sotounzadeh-167389,Mohammad  Sotounzadeh,,,,,,unmatched_exact_name,
/fighter/Tyler-Stinson-17728,Tyler Stinson,1986-01-17,6e8e1ab1-2c17-5cab-9010-91474a652933,Tyler Stinson,1986-01-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mike-Grundy-84263,Mike Grundy,1987-03-01,,Mike Grundy,1987-01-03,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Ryuto-Sawada-128781,Ryuto Sawada,1995-11-27,,,,,unmatched_exact_name,
/fighter/Alex-White-55954,Alex White,1988-10-22,f1dc7b04-db19-537d-bc25-94bd9fc8111d,Alex White,1988-10-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mehmet-Yueksel-129453,Mehmet Yueksel,1980-03-19,,,,,unmatched_exact_name,
/fighter/Yana-Kunitskaya-49412,Yana Kunitskaya,1989-11-11,,,,,unmatched_exact_name,
/fighter/Wade-Shipp-2304,Wade Shipp,,73b128c8-5f5b-52d0-bab5-7d2df9a67ef0,Wade Shipp,1975-02-09,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Billy-Giovanella-72882,Billy Giovanella,1985-08-20,61d371ba-94c0-5366-a4db-6fb44f7ddd67,Billy Giovanella,1985-08-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Junior-Assuncao-10380,Junior Assuncao,1981-06-24,7b2986cb-788d-5183-b0f5-a7b6138db395,Junior Assuncao,1981-06-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Virna-Jandiroba-137557,Virna Jandiroba,1988-05-30,3884b53f-4a64-50c7-a8dc-424f5ca40ad2,Virna Jandiroba,1988-05-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Saul-Almeida-44913,Saul Almeida,1989-06-04,,,,,unmatched_exact_name,
/fighter/Raphael-Pessoa-242953,Raphael Pessoa,1989-03-09,b69a42af-e60c-54e5-a9b5-367903da5a98,Raphael Pessoa,1989-03-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Cyrille-Diabate-2191,Cyrille Diabate,1973-06-10,,Cyrille Diabate,1973-10-06,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Scott-Fiedler-138,Scott Fiedler,,1b66d766-a4d5-5c18-b40c-b41f88693802,Scott Fiedler,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Troy-Nawrocki-122465,Troy Nawrocki,,,,,,unmatched_exact_name,
/fighter/Eric-Wisely-25320,Eric Wisely,1984-07-25,6e3ddd55-98ef-5b0d-a95d-8995471de968,Eric Wisely,1984-07-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Prak-Chansin-137313,Prak Chansin,1989-01-02,,,,,unmatched_exact_name,
/fighter/Christian-Lee-212247,Christian Lee,1998-06-21,,,,,unmatched_exact_name,
/fighter/Spencer-Hewitt-66357,Spencer Hewitt,,,,,,unmatched_exact_name,
/fighter/Art-Jimmerson-20,Art Jimmerson,1963-08-04,b5400412-e94d-5683-b23e-747a4b184521,Art Jimmerson,1963-08-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Aleksandar-Rakic-86829,Aleksandar Rakic,1992-02-06,92a3706c-ef55-5a2e-a570-4778daa192ea,Aleksandar Rakic,1992-02-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Donald-Sanchez-17386,Donald Sanchez,1984-08-18,09612ec8-c26b-566d-b20c-c0777120a594,Donald Sanchez,1984-08-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dominic-Jones-168023,Dominic Jones,1993-09-23,,,,,unmatched_exact_name,
/fighter/Mitch-Chilson-64723,Mitch Chilson,1978-02-28,,,,,unmatched_exact_name,
/fighter/Vernon-White-296,Vernon White,1971-12-03,0faadd29-65e4-5b98-96ec-775f31798030,Vernon White,1971-12-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Andy-Wang-1331,Andy Wang,1977-05-28,d5447e36-65ed-5b9b-8a1e-cbf7b26b5c9a,Andy Wang,1977-05-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Justin-McNally-84668,Justin McNally,1991-02-01,,,,,unmatched_exact_name,
/fighter/Ariel-Beck-157211,Ariel Beck,1990-09-16,d6f92961-66fc-5068-867e-8bb67e792c30,Ariel Beck,1990-09-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sean-Lally-44100,Sean Lally,1990-11-04,0dad330e-207c-53a7-aedd-ed561e101201,Sean Lally,1990-11-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Saul-Elizondo-60934,Saul Elizondo,1985-07-17,ef369b00-31b8-5ac3-9ee5-d60aafa045b4,Saul Elizondo,1985-07-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Shamar-Bailey-20744,Shamar Bailey,1982-09-22,548ac02b-e83d-596e-9550-3cc277f0917d,Shamar Bailey,1982-09-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Beneil-Dariush-56583,Beneil Dariush,1989-05-06,6e2501f3-d808-5efe-b098-074daa7a2a4c,Beneil Dariush,1989-05-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Said-Sowma-277889,Said Sowma,1993-01-14,,,,,unmatched_exact_name,
/fighter/Ibrahim-Mane-218737,Ibrahim Mane,1989-03-16,,,,,unmatched_exact_name,
/fighter/Brian-Foster-17723,Brian Foster,1984-04-04,,Brian Foster,1984-04-03,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Samuel-Quito-23931,Samuel Quito,,,,,,unmatched_exact_name,
/fighter/Jake-Underwood-78188,Jake Underwood,1986-05-10,,,,,unmatched_exact_name,
/fighter/Adam-Ward-43120,Adam Ward,1986-02-28,,,,,unmatched_exact_name,
/fighter/Viktoria-Makarova-133157,Viktoria Makarova,1984-04-05,,,,,unmatched_exact_name,
/fighter/Ailton-Barbosa-23932,Ailton Barbosa,1976-09-09,,,,,unmatched_exact_name,
/fighter/Lipeng-Zhang-50416,Lipeng Zhang,1990-03-10,,,,,unmatched_exact_name,
/fighter/Din-Thomas-1301,Din Thomas,1976-09-28,fab8a3c9-d83f-597e-ae6e-6cbda81a1410,Din Thomas,1976-09-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Shuai-Wang-320001,Shuai Wang,,,,,,unmatched_exact_name,
/fighter/Johnny-Rhodes-27,Johnny Rhodes,,d10644e5-e89a-5f3a-997e-4cdf62313777,Johnny Rhodes,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Jeremy-Miado-238183,Jeremy Miado,,,,,,unmatched_exact_name,
/fighter/Robert-Lucarelli-32,Robert Lucarelli,,10ee693d-d52f-5f52-8208-6f307e854271,Robert Lucarelli,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Itay-Lipszyc-352627,Itay Lipszyc,,,,,,unmatched_exact_name,
/fighter/Chris-Cope-25784,Chris Cope,1983-03-05,8e595023-c746-5ed8-a4e3-b5f413453f00,Chris Cope,1983-03-05,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/George-Hickman-50655,George Hickman,1985-11-21,,,,,unmatched_exact_name,
/fighter/Pat-Bennett-58749,Pat Bennett,,,,,,unmatched_exact_name,
/fighter/Rafaello-Oliveira-37260,Rafaello Oliveira,1982-01-26,d4a49f94-84b5-5162-a077-b5acca83e81d,Rafaello Oliveira,1982-01-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Akonne-Wanliss-195067,Akonne Wanliss,,,,,,unmatched_exact_name,
/fighter/Vaughn-Donayre-76924,Vaughn Donayre,,,,,,unmatched_exact_name,
/fighter/Hikaru-Yoshino-192869,Hikaru Yoshino,,,,,,unmatched_exact_name,
/fighter/Luiz-Azeredo-1336,Luiz Azeredo,1976-06-10,5a054eab-88fe-5939-b3ee-02dc4b364f5e,Luiz Azeredo,1976-06-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Blake-Pool-146457,Blake Pool,1991-01-28,,,,,unmatched_exact_name,
/fighter/Ururahy-Rodrigues-43724,Ururahy Rodrigues,1978-02-11,,,,,unmatched_exact_name,
/fighter/Rick-Reeves-16557,Rick Reeves,1983-06-24,,,,,unmatched_exact_name,
/fighter/Jorge-Masvidal-7688,Jorge Masvidal,1984-11-12,c24cbd4b-c3df-56c1-b11b-0ceb80b86749,Jorge Masvidal,1984-11-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Olivia-Parker-327973,Olivia Parker,1982-01-26,,,,,unmatched_exact_name,
/fighter/Gustavo-Falciroli-23776,Gustavo Falciroli,1982-12-13,,,,,unmatched_exact_name,
/fighter/Matt-Nice-64713,Matt Nice,,,,,,unmatched_exact_name,
/fighter/JT-Donaldson-136337,J.T. Donaldson,1992-07-09,,,,,unmatched_exact_name,
/fighter/Douglas-Silva-de-Andrade-87981,Douglas Silva de Andrade,1985-06-22,29850deb-13a0-50aa-902b-7655a7735236,Douglas Silva de Andrade,1985-06-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mark-Weir-3599,Mark Weir,1967-09-19,d3479b43-d8ec-5c69-934a-2a5162c054ff,Mark Weir,1967-09-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/George-Hardwick-155397,George Hardwick,,197a079e-de2b-5fdb-883c-00a06cb44166,George Hardwick,1996-12-06,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Felipe-Arantes-31372,Felipe Arantes,1988-02-09,c34505f4-c4c2-5e9b-baf8-975e02b2c23d,Felipe Arantes,1988-02-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mark-Holata-23255,Mark Holata,1982-08-25,,,,,unmatched_exact_name,
/fighter/Li-Gen-183219,Li  Gen,1987-11-15,,,,,unmatched_exact_name,
/fighter/Rob-Horton-128695,Rob Horton,1977-08-18,,,,,unmatched_exact_name,
/fighter/Yosmany-Cabezas-20975,Yosmany Cabezas,1983-12-27,,,,,unmatched_exact_name,
/fighter/Zak-Ottow-100359,Zak Ottow,1986-12-22,de0a266c-17d2-5180-9467-d37a95cbcf7e,Zak Ottow,1986-12-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Vyacheslav-Vasilevsky-33172,Vyacheslav Vasilevsky,1988-06-16,,,,,unmatched_exact_name,
/fighter/Dante-Schiro-229509,Dante Schiro,,,,,,unmatched_exact_name,
/fighter/Waqar-Umar-99773,Waqar Umar,1990-07-05,,,,,unmatched_exact_name,
/fighter/Don-Shainis-59975,Don Shainis,,715d1962-84dc-55ca-a9d0-20e01998518b,Don Shainis,1990-09-16,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Petr-Yan-186873,Petr Yan,1993-02-11,af93d007-064f-5146-8e3c-0ee57b825c00,Petr Yan,1993-02-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tyree-Fortune-122513,Tyree Fortune,1990-07-04,,,,,unmatched_exact_name,
/fighter/Shi-Ga-A-Xi-352677,Shi Ga A Xi,,,,,,unmatched_exact_name,
/fighter/Chris-Condo-287,Chris Condo,,b39da419-3207-566c-a5b3-3074801d89a5,Chris Condo,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Rafael-Silva-17112,Rafael Silva,1985-03-20,2fe37b0e-f3a9-58a7-af7c-0f16d35f8d95,Rafael Silva,1985-03-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sarah-Payant-148043,Sarah Payant,,d053b537-4501-514b-a661-88f1db434af4,Sarah Payant,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Nordine-Taleb-26261,Nordine Taleb,1981-06-10,39b6183c-c50b-5893-89cc-e46cd491c442,Nordine Taleb,1981-06-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Kinny-Spotwood-80943,Kinny Spotwood,,,,,,unmatched_exact_name,
/fighter/Montana-De-La-Rosa-175479,Montana De La Rosa,1995-02-14,7681b3fd-7e3c-5c14-96e9-ec2909f27833,Montana De La Rosa,1995-02-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tafon-Nchukwi-282049,Tafon Nchukwi,1994-10-14,0e0a9b5e-f74f-588c-a4d9-41807ed32c42,Tafon Nchukwi,1994-10-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Issei-Tamura-34371,Issei Tamura,1984-03-12,3323546c-502e-5dd0-8ee9-c3cb93e1ae1e,Issei Tamura,1984-03-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Alan-Jouban-65878,Alan Jouban,1982-11-25,,Alan Jouban,1981-11-25,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Poppies-Martinez-7160,Poppies Martinez,1983-08-19,eea3acbb-75cc-5212-ba0a-0d64d9ea3b39,Poppies Martinez,1983-08-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Shanon-Slack-62564,Shanon Slack,1983-04-23,,,,,unmatched_exact_name,
/fighter/Adrian-Najera-173747,Adrian Najera,1991-05-09,,,,,unmatched_exact_name,
/fighter/Favian-Gutierrez-157675,Favian Gutierrez,1985-01-05,,,,,unmatched_exact_name,
/fighter/Kent-Kauppinen-63357,Kent Kauppinen,1991-12-12,,,,,unmatched_exact_name,
/fighter/Anthony-Ruiz-6901,Anthony    Ruiz,1977-11-03,cede690d-01d7-5ab1-893c-1af1d35982f6,Anthony Ruiz,1977-11-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Alex-Reid-5415,Alex Reid,1975-08-21,,,,,unmatched_exact_name,
/fighter/Steve-Cantwell-12785,Steve Cantwell,1986-12-08,844f1e1b-6cdf-5e15-9b78-104ec396b293,Steve Cantwell,1986-12-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Davion-Franklin-349017,Davion Franklin,1994-06-21,,,,,unmatched_exact_name,
/fighter/Derrick-Noble-4556,Derrick Noble,1978-08-14,6c73afdb-b431-5d8d-b778-0dd4a3275d94,Derrick Noble,1978-08-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Scott-Ettling-195597,Scott Ettling,1992-07-17,93150798-cfc2-51e9-935b-c1bc8cbbf36e,Scott Ettling,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Zarah-Fairn-dos-Santos-142861,Zarah Fairn dos Santos,1986-12-10,,,,,unmatched_exact_name,
/fighter/Chris-Cariaso-16467,Chris Cariaso,1981-05-27,453589ad-bce1-5f85-ad15-bed39b8494e6,Chris Cariaso,1981-05-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rige-Hu-186565,Rige Hu,1994-01-08,,,,,unmatched_exact_name,
/fighter/Kevin-Zalac-37937,Kevin Zalac,1982-10-02,,,,,unmatched_exact_name,
/fighter/Ryan-McGivern-11537,Ryan McGivern,1980-01-17,6c6ce390-78a5-53f0-bb99-8f5297ae0946,Ryan McGivern,1980-01-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Marcos-da-Matta-21877,Marcos da Matta,1973-03-18,f471f25d-2822-5d92-9b78-ea7894a82f2e,Marcos da Matta,1973-03-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Joe-Wilk-7508,Joe Wilk,1982-04-12,d895a5b2-18a1-5240-ac99-7384ea8f73a1,Joe Wilk,1982-04-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ross-Houston-82792,Ross Houston,1987-04-04,,,,,unmatched_exact_name,
/fighter/Kalinn-Williams-198129,Kalinn Williams,1994-03-30,,,,,unmatched_exact_name,
/fighter/Mario-Miranda-23852,Mario Miranda,1978-09-21,,Mario Miranda,1979-07-12,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Chris-Holdsworth-51225,Chris Holdsworth,1987-10-24,6ebe8f94-de2b-59bd-9d87-c3a81b538e0b,Chris Holdsworth,1987-10-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Yuri-Villefort-47069,Yuri Villefort,1991-03-23,41974db5-4737-5c26-926e-dd617b020e3b,Yuri Villefort,1991-03-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Anthony-Christodoulou-53712,Anthony Christodoulou,1987-07-30,9cff17a8-f642-58c0-891c-b1d5895683a8,Anthony Christodoulou,1987-07-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sung-Bin-Jo-188737,Sung Bin Jo,1992-07-17,d8050c97-b494-5753-b918-12fd78b7c37b,Sung Bin Jo,1992-07-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Fabian-Edwards-200595,Fabian Edwards,1993-03-24,,,,,unmatched_exact_name,
/fighter/Toby-Misech-48318,Toby Misech,1988-03-07,76b52b90-2c21-5221-ab17-a260d6f2b239,Toby Misech,1988-03-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Anistavio-Medeiros-de-Figueiredo-21962,Anistavio Medeiros de Figueiredo,1988-05-01,,,,,unmatched_exact_name,
/fighter/Alan-Patrick-31096,Alan Patrick,1983-07-09,,Alan Patrick,1983-07-19,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Katy-Collins-108649,Katy Collins,1987-09-04,,,,,unmatched_exact_name,
/fighter/Cody-Garbrandt-50381,Cody Garbrandt,1991-07-07,07d580de-0be5-51c9-8423-4850997d7d6e,Cody Garbrandt,1991-07-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jeff-Huang-108755,Jeff Huang,,,,,,unmatched_exact_name,
/fighter/Jianhong-Wang-349247,Jianhong Wang,,,,,,unmatched_exact_name,
/fighter/Mark-Eddiva-75370,Mark Eddiva,1986-02-16,78b01c7f-ff57-5470-8f92-8cf063b10c61,Mark Eddiva,1986-02-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ronnie-Rogers-42196,Ronnie Rogers,1984-12-31,,,,,unmatched_exact_name,
/fighter/Brandon-Michael-Davis-67782,Brandon Michael Davis,1990-05-08,,,,,unmatched_exact_name,
/fighter/David-Harris-45879,David Harris,1981-10-08,,,,,unmatched_exact_name,
/fighter/Matt-Horwich-8654,Matt Horwich,1978-02-10,,Matt Horwich,1978-10-02,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Patrick-Holohan-63616,Patrick Holohan,1988-05-03,,,,,unmatched_exact_name,
/fighter/Roscoe-Jackson-43658,Roscoe Jackson,,,,,,unmatched_exact_name,
/fighter/Larissa-Pacheco-144115,Larissa Pacheco,1994-09-07,b9cb3a27-2cc5-54da-9705-5b98c09b7c39,Larissa Pacheco,1994-09-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Derek-Arcement-23013,Derek Arcement,,,,,,unmatched_exact_name,
/fighter/Shad-Lierley-20834,Shad Lierley,,,,,,unmatched_exact_name,
/fighter/Chris-Dempsey-79277,Chris Dempsey,1987-09-08,508b6003-f0d7-5d08-85c7-25fd17e14888,Chris Dempsey,1987-09-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Carlos-Alexandre-Pereira-5990,Carlos Alexandre Pereira,1979-04-04,,,,,unmatched_exact_name,
/fighter/Chris-Barnett-45664,Chris Barnett,1986-06-14,451d16b9-0311-5991-92c2-7e3c4a7e9c4f,Chris Barnett,1986-06-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Marc-Charles-Grayson-298563,Marc Charles Grayson,1988-09-29,,,,,unmatched_exact_name,
/fighter/Rodolfo-Rubio-31897,Rodolfo Rubio,1987-01-29,,,,,unmatched_exact_name,
/fighter/Shawn-Teed-175575,Shawn Teed,1992-02-13,bfb0c550-5ad8-5711-b869-64eb4827fbc0,Shawn Teed,1992-02-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/AJ-Williams-128627,A.J. Williams,1986-07-11,,,,,unmatched_exact_name,
/fighter/Antonio-Rodrigo-Nogueira-1440,Antonio Rodrigo Nogueira,1976-06-02,05b626a2-564c-5042-8f15-77abce93c707,Antonio Rodrigo Nogueira,1976-06-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Danny-Kingad-191627,Danny Kingad,1995-09-28,,,,,unmatched_exact_name,
/fighter/Daniel-Madrid-14953,Daniel Madrid,1984-04-24,,,,,unmatched_exact_name,
/fighter/Jamil-Ibragimov-189127,Jamil Ibragimov,,,,,,unmatched_exact_name,
/fighter/Florian-Garel-84855,Florian Garel,,,,,,unmatched_exact_name,
/fighter/Josema-Jose-da-Paz-107547,Josema Jose da Paz,1987-01-15,,,,,unmatched_exact_name,
/fighter/Jesse-Erickson-90439,Jesse Erickson,,,,,,unmatched_exact_name,
/fighter/Wu-Ting-Shen-214719,Wu  Ting Shen,1995-05-08,,,,,unmatched_exact_name,
/fighter/Jake-Smith-62964,Jake Smith,,,,,,unmatched_exact_name,
/fighter/Chris-Indich-42419,Chris Indich,1987-04-22,58941aba-4fc3-5ec3-93fe-de61836d7567,Chris Indich,1987-04-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mike-Bannon-68932,Mike Bannon,1982-12-21,,,,,unmatched_exact_name,
/fighter/Paul-Redmond-56615,Paul Redmond,1986-10-20,5f9362f7-a031-5c78-9717-c2fa61b8c65e,Paul Redmond,1986-10-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tom-Duquesnoy-92239,Tom Duquesnoy,1993-06-21,8df14942-571a-5ae1-b418-f429ef594f70,Tom Duquesnoy,1993-06-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/James-McErlean-126885,James McErlean,,,,,,unmatched_exact_name,
/fighter/Brandon-Royval-83851,Brandon Royval,1992-08-16,045b62ee-ff85-5eee-bf2b-b50ef577cc7f,Brandon Royval,1992-08-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Josh-Grispi-20416,Josh Grispi,1988-10-14,41f800a7-90bf-5c3a-95d8-0953a32b297f,Josh Grispi,1988-10-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Te-Edwards-156303,Te Edwards,1990-09-11,6487046d-f11f-5254-89b0-805fde02662d,Te Edwards,1990-09-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Andy-Manzolo-57387,Andy Manzolo,1984-08-09,,,,,unmatched_exact_name,
/fighter/Colin-Robinson-13660,Colin Robinson,1968-11-27,d0729872-e815-5198-908d-806f2d6c0e3b,Colin Robinson,1968-11-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Yuri-Vaulin-171,Yuri Vaulin,1963-09-13,56b1ad5f-3444-57c2-a7ce-abab13976593,Yuri Vaulin,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Alex-Oliveira-110143,Alex Oliveira,1988-02-21,9b1d3774-ad99-5d1c-b07a-95859d6b4a2c,Alex Oliveira,1988-02-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Pardeep-Kumar-324139,Pardeep Kumar,,,,,,unmatched_exact_name,
/fighter/Antonio-Duarte-15778,Antonio Duarte,,cea5cd3e-cc5f-5038-a17b-9c64d3f1dbde,Antonio Duarte,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Mike-Ricci-33532,Mike Ricci,1986-03-18,cc197a0e-2124-5d7d-867b-f5bd7de7583a,Mike Ricci,1986-03-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Vince-Murdock-119961,Vince Murdock,1991-03-21,5bd7cda7-9c1f-5430-a6ad-055d9c500373,Vince Murdock,1991-03-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Victoria-Leonardo-212725,Victoria Leonardo,1990-02-16,0acb7f5b-bedd-55b3-a7f3-67e8d5400311,Victoria Leonardo,1990-02-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Martin-Brown-61262,Martin Brown,1984-08-17,,,,,unmatched_exact_name,
/fighter/Karina-Hallinan-42573,Karina Hallinan,,,,,,unmatched_exact_name,
/fighter/John-Douma-195761,John Douma,1996-08-10,,,,,unmatched_exact_name,
/fighter/Costas-Philippou-32432,Costas Philippou,1979-11-29,,,,,unmatched_exact_name,
/fighter/Jesse-Bongfeldt-6809,Jesse Bongfeldt,1980-08-28,afae3ba4-7de7-59ab-9f87-6c43d0de14a1,Jesse Bongfeldt,1980-08-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Milad-Ahady-176423,Milad Ahady,,,,,,unmatched_exact_name,
/fighter/Aaron-Roberson-80910,Aaron Roberson,1990-03-16,,,,,unmatched_exact_name,
/fighter/Rory-Markham-10768,Rory Markham,1982-03-25,6111cae6-dbf7-5409-a038-78dc6057e47c,Rory Markham,1982-03-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Daniel-Straus-45414,Daniel Straus,1984-07-27,fb9a08d6-1356-5281-926d-bfea10f09566,Daniel Straus,1984-07-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
