source_event_url,source_match_nr,source_event_title,source_organisation,source_event_date,fighter1_url,fighter2_url,fighter1_name,fighter2_name,fighter1_canonical_id,fighter2_canonical_id,trusted_fighter_count,canonical_pair_fight_count,canonical_pair_same_date_count,canonical_fight_id,canonical_event_id,classification,review_status
/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,5,UFC on Fuel TV 4 - Munoz vs. Weidman,Ultimate Fighting Championship (UFC),2012-07-11,/fighter/Alex-Caceres-41586,/fighter/Damacio-Page-12158,Alex Caceres,Damacio Page,d1eb4479-728f-5601-afc1-7aa479ca53f1,d6da4079-9ef4-51a9-9329-090f115e80cd,2,1,1,7a65339c-cc3f-53bf-8c4f-3d8a1140454f,cc8da781-140f-5617-a47a-cc08296ad000,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,4,UFC on Fuel TV 4 - Munoz vs. Weidman,Ultimate Fighting Championship (UFC),2012-07-11,/fighter/Chris-Cariaso-16467,/fighter/Josh-Ferguson-26649,Chris Cariaso,Josh Ferguson,453589ad-bce1-5f85-ad15-bed39b8494e6,09a926b1-1f3b-54e1-979c-d731a0e945d1,2,1,1,620d309f-bcef-5c27-8d55-36b128b1984e,cc8da781-140f-5617-a47a-cc08296ad000,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,3,UFC on Fuel TV 4 - Munoz vs. Weidman,Ultimate Fighting Championship (UFC),2012-07-11,/fighter/Andrew-Craig-63284,/fighter/Rafael-Natal-13968,Andrew Craig,Rafael Natal,39eab663-61a2-50da-833a-ed7a974cac05,5b596a97-9917-5186-8248-8d1119381a70,2,1,1,bd84eabb-85d8-51d0-80fc-31946ce2d3c1,cc8da781-140f-5617-a47a-cc08296ad000,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2,UFC on Fuel TV 4 - Munoz vs. Weidman,Ultimate Fighting Championship (UFC),2012-07-11,/fighter/Marcelo-Guimaraes-20277,/fighter/Daniel-Stittgen-42258,Marcelo Guimaraes,Daniel Stittgen,e30c4d7f-9756-5d48-9d8b-1838ca0bf643,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,1,UFC on Fuel TV 4 - Munoz vs. Weidman,Ultimate Fighting Championship (UFC),2012-07-11,/fighter/Raphael-Assuncao-9574,/fighter/Issei-Tamura-34371,Raphael Assuncao,Issei Tamura,9742c04f-1d3d-5792-8e0c-a6601b70a457,3323546c-502e-5dd0-8ee9-c3cb93e1ae1e,2,1,1,2a818756-7f08-5b14-b5ea-d8841bba33ad,cc8da781-140f-5617-a47a-cc08296ad000,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,11,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Anderson-Silva-1356,/fighter/Chael-Sonnen-4112,Anderson Silva,Chael Sonnen,1c346341-8384-5ff7-8bb5-93966b1a37b9,8b83473d-f488-5b40-93b7-485e22e7764f,2,2,1,875e91dd-976e-518f-a44a-9693de85c6e6,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,10,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Forrest-Griffin-3526,/fighter/Tito-Ortiz-158,Forrest Griffin,Tito Ortiz,,3d013e1b-eb2f-59e5-96bc-ebeeff6fc76b,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,9,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Cung-Le-14883,/fighter/Patrick-Cote-6612,Cung Le,Patrick Cote,df1c545e-0271-5d34-9e06-7869a199a2be,25782720-3c7e-5c4b-b78e-a107e3e84ec1,2,1,1,0ecf7fd4-3f2a-5bf8-922b-cf4b72a500f8,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,8,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Demian-Maia-14637,/fighter/Dong-Hyun-Kim-16374,Demian Maia,Dong Hyun Kim,b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,563d6784-0637-5278-85b2-ea71a7aafdf6,2,1,1,a6f47e88-1482-5664-841d-048b066974f9,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,7,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Chad-Mendes-38393,/fighter/Cody-McKenzie-22173,Chad Mendes,Cody McKenzie,c32e7919-8c4b-52de-82c6-0fa517b3d76f,db4eb568-18b8-595b-b038-ce550174d23b,2,1,1,2b357a65-1fd9-5123-8846-226f8a4601be,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,6,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Mike-Easton-9626,/fighter/Ivan-Menjivar-993,Mike Easton,Ivan Menjivar,2883e96e-b588-56f3-9510-057c2f6e4b55,e5bb6ee8-9c6f-5ec8-803f-4b1fbd5d598e,2,1,1,d955f53d-45ff-5ee1-82d9-156e7f9ccc39,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,5,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Melvin-Guillard-7431,/fighter/Fabricio-Camoes-2427,Melvin Guillard,Fabricio Camoes,f44661f4-dd6e-534f-8833-ec6d1a34e781,477ab1e4-2166-54b2-9f33-dc27733962de,2,1,1,676f3410-73fc-5756-9b67-795d932a7feb,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,4,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Khabib-Nurmagomedov-56035,/fighter/Gleison-Tibau-5993,Khabib Nurmagomedov,Gleison Tibau,f05a54c0-350b-5ff5-a2d3-3c986158714d,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,3,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Costas-Philippou-32432,/fighter/Riki-Fukuda-10229,Costas Philippou,Riki Fukuda,,7485e2ae-577e-5678-993d-6145f3ca4cc8,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,2,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Shane-Roller-24540,/fighter/John-Alessio-259,Shane Roller,John Alessio,df70b565-4663-5440-a612-ee76f61d03f5,9340033a-15ee-5def-b6db-a6e222b87523,2,1,1,28935217-34ac-56d8-bcbd-de10bd262f3b,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-148-Silva-vs-Sonnen-2-20355,1,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship (UFC),2012-07-07,/fighter/Rafaello-Oliveira-37260,/fighter/Yoislandy-Izquierdo-64716,Rafaello Oliveira,Yoislandy Izquierdo,d4a49f94-84b5-5162-a077-b5acca83e81d,63cd8ce1-76a6-5604-841d-2173b68e69a2,2,1,1,dbfba917-4215-5e00-9b92-271bdf543a50,dc621870-9a9b-5dc5-9ca8-91f9752af785,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,11,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Rich-Franklin-392,/fighter/Wanderlei-Silva-209,Rich Franklin,Wanderlei Silva,4f4e5ae5-19bd-5e64-8fc3-9b1b0b4c6585,de67583c-2faa-540b-b3b3-6e75661595bf,2,2,1,12a88d3e-d7c4-56a5-876c-db712a4760f1,d2c8c4a7-63ca-53f6-b4e4-501eb078e55f,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,10,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Cezar-Ferreira-22400,/fighter/Sergio-Moraes-21343,Cezar Ferreira,Sergio Moraes,90c25e59-eb69-57b2-aacf-0e40afc2eac1,3c1f88ac-2373-50bc-b708-a9479888b506,2,1,1,02230275-03ff-5103-93ba-d4bab1090884,d2c8c4a7-63ca-53f6-b4e4-501eb078e55f,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,9,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Rony-Mariano-Bezerra-38190,/fighter/Godofredo-Castro-40623,Rony Mariano Bezerra,Godofredo Castro,,,0,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,8,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Fabricio-Werdum-8390,/fighter/Mike-Russow-20552,Fabricio Werdum,Mike Russow,e6bc200f-6e64-5272-8a90-7ff74b4e597a,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,7,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Hacran-Dias-19789,/fighter/Iuri-Alcantara-16129,Hacran Dias,Iuri Alcantara,,cc02e8e4-052a-51d1-8cfd-0609a20a3d99,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,6,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Rodrigo-Damm-11507,/fighter/Anistavio-Medeiros-de-Figueiredo-21962,Rodrigo Damm,Anistavio Medeiros de Figueiredo,06b6cb25-d5a1-5119-8622-b373c0f17c63,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,5,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Francisco-Trinaldo-31103,/fighter/Delson-Heleno-5434,Francisco Trinaldo,Delson Heleno,e5ad5371-d338-51e4-8fb7-5c2ce754f616,2eda0052-9dec-585f-a3d5-c80b605f600f,2,1,1,fd9c8b1a-5ce5-5642-ae5f-6077fe27bf8b,d2c8c4a7-63ca-53f6-b4e4-501eb078e55f,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,4,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Hugo-Viana-65456,/fighter/John-Teixeira-44311,Hugo Viana,John Teixeira,adaf056f-da0b-5cd3-af3a-616250448793,aa1e6a76-875e-55de-82ef-3223fcb1fb7c,2,1,1,47144f4f-2650-5798-b495-e8c7299c314a,d2c8c4a7-63ca-53f6-b4e4-501eb078e55f,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,3,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Thiago-de-Oliveira-Perpetuo-53207,/fighter/Leonardo-Mafra-Texeira-76653,Thiago de Oliveira Perpetuo,Leonardo Mafra Texeira,,,0,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,2,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Marcos-Vinicius-Borges-51728,/fighter/Wagner-Campos-22197,Marcos Vinicius Borges,Wagner Campos,,e8ac7f5b-456c-56e5-89c4-6ddaf25adeea,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-147-Silva-vs-Franklin-2-19449,1,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship (UFC),2012-06-23,/fighter/Felipe-Arantes-31372,/fighter/Milton-Vieira-4481,Felipe Arantes,Milton Vieira,c34505f4-c4c2-5e9b-baf8-975e02b2c23d,4e0ab189-e7a7-5e26-9405-bf3d2f98e9de,2,1,1,1d62da4e-df4a-554a-b471-0595176f3984,d2c8c4a7-63ca-53f6-b4e4-501eb078e55f,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,12,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Gray-Maynard-15835,/fighter/Clay-Guida-8184,Gray Maynard,Clay Guida,,d43b6f15-c291-588c-8ac5-6d4ab6808070,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,11,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Sam-Stout-9901,/fighter/Spencer-Fisher-5118,Sam Stout,Spencer Fisher,53ed2244-9a0d-5b75-a760-904019c607ec,06050376-19d2-5977-824d-5c1a0b9b3e49,2,3,1,50f37619-ba64-5093-8cc2-a43b18775dbd,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,10,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Brian-Ebersole-3015,/fighter/TJ-Waldburger-15125,Brian Ebersole,T.J. Waldburger,3d680681-57dc-5169-b5cd-1d58ba42c3fe,dd2bf893-ee1d-5400-81f6-760ffe470c77,2,1,1,c24ba6b8-f651-5808-bf9e-36c3ebf6a470,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,9,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Cub-Swanson-11002,/fighter/Ross-Pearson-11884,Cub Swanson,Ross Pearson,33657b0f-cd8b-51ff-859e-5bdec1f19684,cd99a84f-4d70-5cb4-8ae6-20a568d82ab8,2,1,1,0a91f902-9206-55e1-a574-a759ce2c7dd9,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,8,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Ricardo-Lamas-32051,/fighter/Hatsu-Hioki-5466,Ricardo Lamas,Hatsu Hioki,df40fa5c-b7a7-5c63-abee-27cd5f900e8c,28193987-f66d-5356-bb05-ecc54399b7d9,2,1,1,5a32d5b2-6ce9-5720-beea-d12b8e5f2e0c,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,7,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Ramsey-Nijem-36963,/fighter/CJ-Keith-70452,Ramsey Nijem,C.J. Keith,8184ee50-39b9-5448-8ee0-53cced0027ff,0285da02-1614-5094-bef8-379651ab66a9,2,1,1,3ff2a9ad-3d55-5055-b0fc-63532e2dbf8a,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,6,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Rick-Story-25989,/fighter/Brock-Jardine-36630,Rick Story,Brock Jardine,e2900c17-6899-5a33-b539-14110998d8f8,36787e68-4ed4-5f7e-a764-58274dc22452,2,1,1,8a6e3b4a-2269-5747-b990-a71ff2e6731d,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,5,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Steven-Siler-22537,/fighter/Joey-Gambino-55503,Steven Siler,Joey Gambino,56aa7200-3ae4-5475-a921-5e22ce20db61,cde50d1d-3d2b-5ccb-b09a-7b17f91eecf2,2,1,1,f3443779-ceb8-51e6-85d2-88225bd839e0,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,4,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Chris-Camozzi-17224,/fighter/Nick-Catone-23006,Chris Camozzi,Nick Catone,dff85e4c-8a14-5fab-9314-c80477a9c5f6,78d70c38-79cf-5a93-878f-bc312dfac0bd,2,1,1,17e2fa6a-b072-5599-ae09-8467935ab738,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,3,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Matt-Brown-14310,/fighter/Luis-Ramos-3217,Matt Brown,Luis Ramos,2b7480df-aa5a-589e-bdd9-4f05fb87a457,8103224c-f149-501f-b770-ca450ee08e14,2,1,1,1abe0543-3eee-597e-9224-3409d0a4b5db,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,2,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Dan-Miller-14464,/fighter/Ricardo-Funch-24057,Dan Miller,Ricardo Funch,f19c0e7f-120d-51c5-843f-06062dee4f8b,d13db65b-57f8-5ed6-bd9f-467f3ce879a9,2,1,1,9f48d9dc-f973-506a-b6c2-bfafefda965d,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-4-Maynard-vs-Guida-20385,1,UFC on FX 4 - Maynard vs. Guida,Ultimate Fighting Championship (UFC),2012-06-22,/fighter/Ken-Stone-24913,/fighter/Dustin-Pague-39781,Ken Stone,Dustin Pague,acacdc67-f898-59fc-a052-39bb8b61c0d5,d74993dd-01f0-5455-a492-8a82aeef14c9,2,1,1,f8f55969-99e8-5ab7-951a-ad4450146cef,80be6e71-c941-5b01-be91-af2064a2d992,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,12,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Demetrious-Johnson-45452,/fighter/Ian-McCall-5001,Demetrious Johnson,Ian McCall,fb34a683-262d-5cae-83fe-00b8c6b34ff9,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,11,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Erick-Silva-15009,/fighter/Charlie-Brenneman-23403,Erick Silva,Charlie Brenneman,72b86d38-a01b-5315-857a-a0a23cd0d61b,4584584e-d225-5be8-a6b4-986504cd722a,2,1,1,69dfee00-e173-5a7a-91d8-13261970b685,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,10,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Mike-Pyle-4577,/fighter/Josh-Neer-9179,Mike Pyle,Josh Neer,9ed60c30-d857-5969-9641-1fd6faec9581,f2cd6726-9a28-5f1a-bb9e-5eb195cb6ce9,2,1,1,1fe6d3be-8552-50b7-b890-f1f1006528cb,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,9,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Eddie-Wineland-4173,/fighter/Scott-Jorgensen-16852,Eddie Wineland,Scott Jorgensen,04d6563b-6c2e-5415-93b0-0a02772e53fa,18226eb3-32b3-5a5e-b5c2-bd9691119893,2,1,1,821a889b-c0ad-5787-a052-8b818cf878f9,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,8,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Mike-Pierce-25415,/fighter/Carlos-Eduardo-Rocha-35142,Mike Pierce,Carlos Eduardo Rocha,8b70c02a-aa16-518c-9f06-58b1618a9ebe,74d897d4-3984-5cb0-8d95-d8ebe85fb2d1,2,1,1,a73727b7-6d39-5a43-a09a-abbbd7577821,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,7,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Seth-Baczynski-13827,/fighter/Lance-Benoist-59764,Seth Baczynski,Lance Benoist,1db9adc5-184c-5d7d-aca0-85636530b64a,0f62d59b-9b37-5e02-aca8-a6e4f8788ef6,2,1,1,fb94557c-f37e-50de-b706-367e77ad5c11,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,6,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Matt-Grice-14539,/fighter/Leonard-Garcia-2815,Matt Grice,Leonard Garcia,f8d74565-248b-5ded-8003-879280a81920,75bff1cd-f4f3-5da4-8f54-1f76bc7bfcd1,2,1,1,1f207069-8b23-53e3-b63e-aacb5f26148a,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,5,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Dustin-Pague-39781,/fighter/Jared-Papazian-33531,Dustin Pague,Jared Papazian,d74993dd-01f0-5455-a492-8a82aeef14c9,d40521a4-d087-5fe2-ab7e-0970e636d847,2,1,1,94c0dc36-9977-56ce-94ed-7834e6cecf48,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,4,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Tim-Means-11281,/fighter/Justin-Salas-16180,Tim Means,Justin Salas,0c80c5e3-7a4c-514e-9690-fc37954129d2,339de2ef-a30d-56e9-8572-886cc77e318c,2,1,1,f1c4ce5c-817f-5e9b-a1b0-df7e0aef6c0f,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,3,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Buddy-Roberts-23811,/fighter/Caio-Magalhaes-51163,Buddy Roberts,Caio Magalhaes,f20d4ad5-a1b4-5f04-8280-dc05ef0d05fc,4703388b-5215-543d-91db-7fc94006ca8e,2,1,1,052fbe25-4fe5-585b-96e4-473e070bb014,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,2,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Henry-Martinez-13237,/fighter/Bernardo-Magalhaes-26495,Henry Martinez,Bernardo Magalhaes,19e3ea1c-42db-535b-a431-f0914e57c8be,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,1,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship (UFC),2012-06-08,/fighter/Sean-Pierson-573,/fighter/Jake-Hecht-15759,Sean Pierson,Jake Hecht,22fae1f9-159f-51bd-bbbf-0334db809a7a,52008662-9245-5958-89b5-88f0e63672bb,2,1,1,30e94d5d-fbc7-5c66-950f-63f4711be882,b7931da7-0174-5b96-984d-3cabec85d861,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,10,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Martin-Kampmann-5344,/fighter/Jake-Ellenberger-13068,Martin Kampmann,Jake Ellenberger,f393ef7b-e055-5d1a-aa20-09a505a538cc,69694de8-6f35-5ccb-8de1-71ae3af84437,2,1,1,435e1b67-e609-5c71-9eeb-68dee0157b6b,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,9,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Michael-Chiesa-46224,/fighter/Al-Iaquinta-42817,Michael Chiesa,Al Iaquinta,22f2755e-329d-5dd9-b304-b1173ad5a624,605fc175-7b2a-5087-a5ad-636265d9608e,2,1,1,5c91bf14-3f36-545a-9fce-d40da583430e,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,8,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Charles-Oliveira-30300,/fighter/Jonathan-Brookins-17316,Charles Oliveira,Jonathan Brookins,52444cdf-0f68-5673-b875-08e823041251,8ed95ceb-81a4-5009-bbcf-c1e52423baab,2,1,1,a5967ec9-080f-53c4-b624-2c4a4636c1d4,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,7,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Max-Holloway-38671,/fighter/Pat-Schilling-54054,Max Holloway,Pat Schilling,6e36e3a7-7042-5958-b1ab-2c5683abc303,9be483b0-1e74-5c6c-a5b1-13d03e52a87a,2,1,1,26652647-9d7a-5b3b-badf-fa193d285da4,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,6,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Justin-Lawrence-73756,/fighter/John-Cofer-33523,Justin Lawrence,John Cofer,e889c587-ee7a-5613-a685-a6c2e3677fc3,f3fccf18-ab03-5a26-b6bb-0f33ee5d2086,2,1,1,7bc8b6f4-c872-5332-81fe-12f889398ccc,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
