source_event_url,source_match_nr,source_organisation,source_event_title,fighter1_name,fighter2_name,reason,details
/events/One-Championship-One-Warrior-Series-3-71365,14,One Championship,One Championship - One Warrior Series 3,Emmanuel Onyedikachi,Xie Xiaoxiang,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,15,One Championship,One Championship - One Warrior Series 3,Detchadin Srosirisuphathin,Mark Cuizon,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,16,One Championship,One Championship - One Warrior Series 3,Jennifer Olsim,Claudia Diaz,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,17,One Championship,One Championship - One Warrior Series 3,Kimihiro Eto,Joshua Dustin Hardwick,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,2,One Championship,One Championship - One Warrior Series 3,Punnya Sai,Krishna Lal Tamang,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,3,One Championship,One Championship - One Warrior Series 3,Luozhou Jiangcuo,Mark Sumalag,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,4,One Championship,One Championship - One Warrior Series 3,Bam Morris,Guoan Fu,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,5,One Championship,One Championship - One Warrior Series 3,Ryuto Sawada,Ismael  Bandiwan,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,6,One Championship,One Championship - One Warrior Series 3,Zechariah Lange,Da Eun Jung,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,7,One Championship,One Championship - One Warrior Series 3,Lito Adiwang,Jose Manuel Huerta,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,8,One Championship,One Championship - One Warrior Series 3,Uyen Ha,Edilah Nadrah Johany,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-3-71365,9,One Championship,One Championship - One Warrior Series 3,Anvar Amirli,Asuka Tsubaki,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,1,One Championship,One Championship - One Warrior Series 4,Saharat Kongsawat,Faizan Khan Suddozai,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,10,One Championship,One Championship - One Warrior Series 4,Shinechagtga Zoltsetseg,Ali Motamed,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,11,One Championship,One Championship - One Warrior Series 4,Detchadin Srosirisuphathin,Mohd Fouzein Mohd Fozi,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,12,One Championship,One Championship - One Warrior Series 4,Anita Karim,Gita Suharsono,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,13,One Championship,One Championship - One Warrior Series 4,Kimihiro Eto,Trestle Tan,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,14,One Championship,One Championship - One Warrior Series 4,Bam Morris,Emmanuel Onyedikachi,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,2,One Championship,One Championship - One Warrior Series 4,So Yul Kim,Yuko Kiryu,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,3,One Championship,One Championship - One Warrior Series 4,Lito Adiwang,Alberto Correia,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,4,One Championship,One Championship - One Warrior Series 4,Quang Loc Tran,Kim Jong Heon,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,5,One Championship,One Championship - One Warrior Series 4,Michele Ferreira,Nyrene Crowley,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,6,One Championship,One Championship - One Warrior Series 4,Adib Sulaiman,Rungrot Posri,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,7,One Championship,One Championship - One Warrior Series 4,Zechariah Lange,Michael Walker,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,8,One Championship,One Championship - One Warrior Series 4,Asuka Tsubaki,Zhuojiangcuo Luo,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-4-74267,9,One Championship,One Championship - One Warrior Series 4,Edilah Nadrah Johany,Roshnee Khaira,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,1,One Championship,One Championship - One Warrior Series 5,Philip Kim,Taeho Park,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,10,One Championship,One Championship - One Warrior Series 5,Min Jong Song,Alan Philpott,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,11,One Championship,One Championship - One Warrior Series 5,Jerry  Olsim,Hiroyasu Sakurai,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,12,One Championship,One Championship - One Warrior Series 5,Shinechagtga Zoltsetseg,Chan Samart,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,13,One Championship,One Championship - One Warrior Series 5,Ahmed Faez Anuar,Pardeep Kumar,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,15,One Championship,One Championship - One Warrior Series 5,Carlos Prates,Gunther Kalunda,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,2,One Championship,One Championship - One Warrior Series 5,Yuko Kiryu,Ji Yeon Seo,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,3,One Championship,One Championship - One Warrior Series 5,Neha Kashyap,Roshnee Khaira,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,4,One Championship,One Championship - One Warrior Series 5,Ismael  Bandiwan,Muhammad Ak Izzudin,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,5,One Championship,One Championship - One Warrior Series 5,Mohd Nor Hidayat,Sanya Kongkatonk,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,6,One Championship,One Championship - One Warrior Series 5,Rick Alchin,Koji Shikuwa,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,7,One Championship,One Championship - One Warrior Series 5,Kristy Obst,Claudia Diaz,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,8,One Championship,One Championship - One Warrior Series 5,Kieran Joblin,Joshua Dustin Hardwick,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-5-75993,9,One Championship,One Championship - One Warrior Series 5,Punnya Sai,Shafkat Khodzhkulov,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-6-76361,1,One Championship,One Championship - One Warrior Series 6,Xie Xiaoxiang,Nat  Natchayangkul,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/One-Championship-One-Warrior-Series-6-76361,10,One Championship,One Championship - One Warrior Series 6,Ji Yeon Seo,Edilah Nadrah Johany,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
